,firing rate (Hz),temporal frequency (Hz),stimulus orientation (degrees),region,spiking class,layer,citation,dataset
583,8.478258384671284,optimal,optimal,SUB,RS,,siegle_survey_2019,Siegle2019
584,8.984984169965465,optimal,optimal,SUB,RS,,siegle_survey_2019,Siegle2019
585,11.201876961078936,optimal,optimal,VISmma,RS,L6a,siegle_survey_2019,Siegle2019
586,1.415325066976933,optimal,optimal,VISmma,RS,L5,siegle_survey_2019,Siegle2019
587,0.4664801286968492,optimal,optimal,VISmma,RS,L5,siegle_survey_2019,Siegle2019
588,1.5985424721035852,optimal,optimal,VISp,RS,L6a,siegle_survey_2019,Siegle2019
589,0.2102091293226642,optimal,optimal,VISp,RS,L6a,siegle_survey_2019,Siegle2019
590,0.8217747322639166,optimal,optimal,VISp,RS,L6a,siegle_survey_2019,Siegle2019
591,6.637207647505281,optimal,optimal,VISp,RS,L6a,siegle_survey_2019,Siegle2019
592,0.5167861718360713,optimal,optimal,VISp,RS,L6a,siegle_survey_2019,Siegle2019
593,0.9070152786126024,optimal,optimal,VISmma,RS,L5,siegle_survey_2019,Siegle2019
594,0.0338873192242887,optimal,optimal,VISmma,RS,L4,siegle_survey_2019,Siegle2019
595,18.90982024055493,optimal,optimal,VISp,FS,L5,siegle_survey_2019,Siegle2019
596,5.212868710784961,optimal,optimal,VISp,FS,L5,siegle_survey_2019,Siegle2019
597,3.3209865468809827,optimal,optimal,VISp,RS,L5,siegle_survey_2019,Siegle2019
598,17.31937538422083,optimal,optimal,VISam,FS,L5,siegle_survey_2019,Siegle2019
599,0.1424338936720319,optimal,optimal,VISp,RS,L3,siegle_survey_2019,Siegle2019
600,0.3764669370073323,optimal,optimal,VISmma,RS,L3,siegle_survey_2019,Siegle2019
601,4.215869235047426,optimal,optimal,VISam,RS,L5,siegle_survey_2019,Siegle2019
602,11.072348853815212,optimal,optimal,VISam,RS,L5,siegle_survey_2019,Siegle2019
603,0.0497724386809331,optimal,optimal,VISp,RS,L3,siegle_survey_2019,Siegle2019
604,0.5485607294033074,optimal,optimal,VISam,RS,L5,siegle_survey_2019,Siegle2019
605,2.4838564877899696,optimal,optimal,VISp,RS,L3,siegle_survey_2019,Siegle2019
606,0.4029485666755954,optimal,optimal,VISam,RS,L4,siegle_survey_2019,Siegle2019
607,14.27846392769265,optimal,optimal,VISam,FS,L4,siegle_survey_2019,Siegle2019
608,0.4378954857302463,optimal,optimal,VISam,RS,L4,siegle_survey_2019,Siegle2019
609,0.2885768315876472,optimal,optimal,VISam,RS,L4,siegle_survey_2019,Siegle2019
610,0.353705180734951,optimal,optimal,VISam,RS,L3,siegle_survey_2019,Siegle2019
611,1.9946218799828752,optimal,optimal,VISam,RS,L3,siegle_survey_2019,Siegle2019
612,10.118192063868532,optimal,optimal,VISam,FS,L3,siegle_survey_2019,Siegle2019
613,0.5517377220446392,optimal,optimal,VISam,RS,L3,siegle_survey_2019,Siegle2019
614,0.4098320507318145,optimal,optimal,VISam,RS,L3,siegle_survey_2019,Siegle2019
615,1.162779306727474,optimal,optimal,VISam,RS,L3,siegle_survey_2019,Siegle2019
616,17.111129025670575,optimal,optimal,CA3,RS,,siegle_survey_2019,Siegle2019
617,15.913802801343705,optimal,optimal,ProS,FS,,siegle_survey_2019,Siegle2019
618,0.8974844700807713,optimal,optimal,VISp,RS,L6a,siegle_survey_2019,Siegle2019
619,0.5167908029899884,optimal,optimal,LP,RS,,siegle_survey_2019,Siegle2019
620,4.124795445995911,optimal,optimal,LP,RS,,siegle_survey_2019,Siegle2019
621,4.439768307744701,optimal,optimal,VISp,RS,L5,siegle_survey_2019,Siegle2019
622,2.332950689661609,optimal,optimal,VISl,RS,L4,siegle_survey_2019,Siegle2019
623,10.224969086566238,optimal,optimal,VISp,FS,L4,siegle_survey_2019,Siegle2019
624,10.945604109445252,optimal,optimal,VISp,FS,L4,siegle_survey_2019,Siegle2019
625,2.2741568135675,optimal,optimal,VISp,RS,L4,siegle_survey_2019,Siegle2019
626,5.224564398670302,optimal,optimal,DG,RS,,siegle_survey_2019,Siegle2019
627,0.8064266321247462,optimal,optimal,DG,RS,,siegle_survey_2019,Siegle2019
628,0.1350221872566055,optimal,optimal,DG,RS,,siegle_survey_2019,Siegle2019
629,1.8092973092385145,optimal,optimal,DG,RS,,siegle_survey_2019,Siegle2019
630,2.908007264365795,optimal,optimal,DG,FS,,siegle_survey_2019,Siegle2019
631,0.5369069449198528,optimal,optimal,VISl,RS,L3,siegle_survey_2019,Siegle2019
632,0.2350953486631307,optimal,optimal,VISl,RS,L3,siegle_survey_2019,Siegle2019
633,0.1270785668449355,optimal,optimal,VISl,RS,L3,siegle_survey_2019,Siegle2019
634,0.0603623192513443,optimal,optimal,VISl,RS,L3,siegle_survey_2019,Siegle2019
635,0.3267007432836299,optimal,optimal,DG,RS,,siegle_survey_2019,Siegle2019
636,0.061950801336906,optimal,optimal,VISl,RS,L3,siegle_survey_2019,Siegle2019
637,0.434181277561199,optimal,optimal,VISp,RS,L3,siegle_survey_2019,Siegle2019
638,0.2086188089745273,optimal,optimal,VISp,RS,L3,siegle_survey_2019,Siegle2019
639,0.2922781283094901,optimal,optimal,VISp,RS,L3,siegle_survey_2019,Siegle2019
640,0.5617882140151612,optimal,optimal,VISp,RS,L3,siegle_survey_2019,Siegle2019
641,1.0727549017826643,optimal,optimal,VISl,RS,L5,siegle_survey_2019,Siegle2019
642,0.453772383987741,optimal,optimal,VISp,RS,L2,siegle_survey_2019,Siegle2019
643,3.9240802453659054,optimal,optimal,ZI,FS,,siegle_survey_2019,Siegle2019
644,2.151334237879055,optimal,optimal,IntG,FS,,siegle_survey_2019,Siegle2019
645,0.4119427243202596,optimal,optimal,VISp,RS,L3,siegle_survey_2019,Siegle2019
646,0.6491539588902806,optimal,optimal,VISp,RS,L3,siegle_survey_2019,Siegle2019
647,0.2573364039478835,optimal,optimal,CA1,RS,,siegle_survey_2019,Siegle2019
648,0.1297271995210524,optimal,optimal,CA1,RS,,siegle_survey_2019,Siegle2019
649,6.449766761409,optimal,optimal,IntG,FS,,siegle_survey_2019,Siegle2019
650,0.694696165418981,optimal,optimal,IntG,FS,,siegle_survey_2019,Siegle2019
651,14.524550696347614,optimal,optimal,IGL,FS,,siegle_survey_2019,Siegle2019
652,4.39960530947112,optimal,optimal,VISam,RS,L6a,siegle_survey_2019,Siegle2019
653,0.7831216681819154,optimal,optimal,IGL,FS,,siegle_survey_2019,Siegle2019
654,0.5967397701426765,optimal,optimal,IGL,FS,,siegle_survey_2019,Siegle2019
655,0.2853947665920565,optimal,optimal,CA2,RS,,siegle_survey_2019,Siegle2019
656,1.1553663238976994,optimal,optimal,VISam,RS,L5,siegle_survey_2019,Siegle2019
657,0.2912243254554237,optimal,optimal,VISam,RS,L5,siegle_survey_2019,Siegle2019
658,12.858348217017292,optimal,optimal,VISam,RS,L5,siegle_survey_2019,Siegle2019
659,14.997523262180769,optimal,optimal,VISam,RS,L5,siegle_survey_2019,Siegle2019
660,0.6105120859092793,optimal,optimal,VISam,RS,L5,siegle_survey_2019,Siegle2019
661,0.4553689452575717,optimal,optimal,VISam,RS,L5,siegle_survey_2019,Siegle2019
662,0.3319957310191831,optimal,optimal,VISam,RS,L5,siegle_survey_2019,Siegle2019
663,0.4278350090326953,optimal,optimal,VISam,RS,L5,siegle_survey_2019,Siegle2019
664,0.1540841431045969,optimal,optimal,VISam,RS,L4,siegle_survey_2019,Siegle2019
665,4.283115579288951,optimal,optimal,VISam,RS,L4,siegle_survey_2019,Siegle2019
666,3.649272844563733,optimal,optimal,CA1,FS,,siegle_survey_2019,Siegle2019
667,6.778053059091751,optimal,optimal,CA1,FS,,siegle_survey_2019,Siegle2019
668,0.4505994182710007,optimal,optimal,VISal,RS,L6a,siegle_survey_2019,Siegle2019
669,0.1201962215970567,optimal,optimal,VISam,RS,L5,siegle_survey_2019,Siegle2019
670,0.4188260860376933,optimal,optimal,VISl,RS,L6a,siegle_survey_2019,Siegle2019
671,3.884368193226864,optimal,optimal,VISal,RS,L4,siegle_survey_2019,Siegle2019
672,1.7743188550092417,optimal,optimal,VISl,RS,L5,siegle_survey_2019,Siegle2019
673,1.244840461051848,optimal,optimal,VISal,RS,L3,siegle_survey_2019,Siegle2019
674,0.1678511112170351,optimal,optimal,DG,RS,,siegle_survey_2019,Siegle2019
675,0.0624808552795272,optimal,optimal,DG,RS,,siegle_survey_2019,Siegle2019
676,0.6973374909123161,optimal,optimal,VISl,RS,L4,siegle_survey_2019,Siegle2019
677,0.6248085527952728,optimal,optimal,ProS,RS,,siegle_survey_2019,Siegle2019
678,1.6202662470792668,optimal,optimal,SUB,RS,,siegle_survey_2019,Siegle2019
679,0.8339530949198897,optimal,optimal,APN,FS,,siegle_survey_2019,Siegle2019
680,0.1313156958417183,optimal,optimal,SUB,FS,,siegle_survey_2019,Siegle2019
681,0.4214735328520908,optimal,optimal,VISl,RS,L4,siegle_survey_2019,Siegle2019
682,5.270630791969615,optimal,optimal,SUB,RS,,siegle_survey_2019,Siegle2019
683,0.0375937447644452,optimal,optimal,VISl,RS,L3,siegle_survey_2019,Siegle2019
684,0.2557433622708038,optimal,optimal,LGd,FS,,siegle_survey_2019,Siegle2019
685,3.831385029796142,optimal,optimal,LGd,FS,,siegle_survey_2019,Siegle2019
686,6.0982373750365735,optimal,optimal,SUB,RS,,siegle_survey_2019,Siegle2019
687,0.3860011467914918,optimal,optimal,DG,RS,,siegle_survey_2019,Siegle2019
688,0.0820723099010739,optimal,optimal,SUB,RS,,siegle_survey_2019,Siegle2019
689,0.2382723128342541,optimal,optimal,DG,RS,,siegle_survey_2019,Siegle2019
690,1.9120200713082456,optimal,optimal,VISp,RS,L6a,siegle_survey_2019,Siegle2019
691,10.34357470385125,optimal,optimal,CA3,FS,,siegle_survey_2019,Siegle2019
692,0.5056713287453267,optimal,optimal,VISp,RS,L5,siegle_survey_2019,Siegle2019
693,0.1736755977261436,optimal,optimal,VISp,RS,L5,siegle_survey_2019,Siegle2019
694,1.734637982167215,optimal,optimal,VISp,RS,L5,siegle_survey_2019,Siegle2019
695,6.628795146139,optimal,optimal,VISp,RS,L5,siegle_survey_2019,Siegle2019
696,8.23635342265294,optimal,optimal,VISp,RS,L5,siegle_survey_2019,Siegle2019
697,8.106626223131887,optimal,optimal,VISp,RS,L5,siegle_survey_2019,Siegle2019
698,4.778726431336726,optimal,optimal,VISp,RS,L5,siegle_survey_2019,Siegle2019
699,7.335016143969867,optimal,optimal,CA1,RS,,siegle_survey_2019,Siegle2019
700,1.712928532451447,optimal,optimal,VISp,RS,L5,siegle_survey_2019,Siegle2019
701,19.148793646854447,optimal,optimal,VISp,FS,L5,siegle_survey_2019,Siegle2019
702,3.6360680780043535,optimal,optimal,VISp,RS,L5,siegle_survey_2019,Siegle2019
703,3.1468112112392426,optimal,optimal,VISp,RS,L4,siegle_survey_2019,Siegle2019
704,1.5689048660444012,optimal,optimal,VISp,RS,L4,siegle_survey_2019,Siegle2019
705,12.816290028498566,optimal,optimal,VISal,FS,L6a,siegle_survey_2019,Siegle2019
706,1.0118721562642088,optimal,optimal,VISp,RS,L4,siegle_survey_2019,Siegle2019
707,1.4190314925170897,optimal,optimal,VISal,RS,L6a,siegle_survey_2019,Siegle2019
708,0.2509779580048882,optimal,optimal,VISal,RS,L5,siegle_survey_2019,Siegle2019
709,0.3108157800769704,optimal,optimal,VISp,RS,L4,siegle_survey_2019,Siegle2019
710,0.3473450220489593,optimal,optimal,VISal,RS,L5,siegle_survey_2019,Siegle2019
711,1.077510853459805,optimal,optimal,VISal,RS,L5,siegle_survey_2019,Siegle2019
712,0.2144470032899029,optimal,optimal,VISp,RS,L3,siegle_survey_2019,Siegle2019
713,1.630827237668894,optimal,optimal,VISal,RS,L5,siegle_survey_2019,Siegle2019
714,0.1466711602748225,optimal,optimal,VISp,RS,L3,siegle_survey_2019,Siegle2019
715,0.1228437154648333,optimal,optimal,VISp,RS,L3,siegle_survey_2019,Siegle2019
716,0.1445505960661065,optimal,optimal,VISal,RS,L4,siegle_survey_2019,Siegle2019
717,0.2027944259828527,optimal,optimal,VISal,RS,L3,siegle_survey_2019,Siegle2019
718,0.3505219582262363,optimal,optimal,VISal,RS,L3,siegle_survey_2019,Siegle2019
719,0.11913510664789,optimal,optimal,VISal,RS,L3,siegle_survey_2019,Siegle2019
720,0.1217847179177226,optimal,optimal,VISp,RS,L3,siegle_survey_2019,Siegle2019
721,0.3658836525267233,optimal,optimal,VISp,RS,L3,siegle_survey_2019,Siegle2019
722,0.167848128032805,optimal,optimal,VISal,RS,L3,siegle_survey_2019,Siegle2019
723,2.1619434924263548,optimal,optimal,VISp,RS,L5,siegle_survey_2019,Siegle2019
724,0.5432560863143784,optimal,optimal,POL,FS,,siegle_survey_2019,Siegle2019
725,0.4807763414945961,optimal,optimal,LP,FS,,siegle_survey_2019,Siegle2019
726,37.00230514610888,optimal,optimal,LP,FS,,siegle_survey_2019,Siegle2019
727,1.4778048117967153,optimal,optimal,DG,RS,,siegle_survey_2019,Siegle2019
728,0.9901451085846856,optimal,optimal,DG,RS,,siegle_survey_2019,Siegle2019
729,0.7058093207183883,optimal,optimal,DG,RS,,siegle_survey_2019,Siegle2019
730,5.162521288075233,optimal,optimal,DG,RS,,siegle_survey_2019,Siegle2019
731,2.888364474507733,optimal,optimal,CA1,FS,,siegle_survey_2019,Siegle2019
732,2.32816472858121,optimal,optimal,CA1,RS,,siegle_survey_2019,Siegle2019
733,0.167848128032805,optimal,optimal,VISrl,RS,L6a,siegle_survey_2019,Siegle2019
734,7.458916654883672,optimal,optimal,VISrl,FS,L5,siegle_survey_2019,Siegle2019
735,0.980084810689975,optimal,optimal,VISrl,RS,L5,siegle_survey_2019,Siegle2019
736,6.219382056382737,optimal,optimal,VISrl,RS,L4,siegle_survey_2019,Siegle2019
737,0.2875178340405365,optimal,optimal,VISl,RS,L6a,siegle_survey_2019,Siegle2019
738,0.5808601545901816,optimal,optimal,VISl,RS,L6a,siegle_survey_2019,Siegle2019
739,1.8500687148022736,optimal,optimal,VISl,RS,L6a,siegle_survey_2019,Siegle2019
740,0.1477301578219331,optimal,optimal,VISl,RS,L5,siegle_survey_2019,Siegle2019
741,0.3764736279978296,optimal,optimal,VISl,RS,L5,siegle_survey_2019,Siegle2019
742,8.717138309041166,optimal,optimal,VISl,RS,L5,siegle_survey_2019,Siegle2019
743,1.9766189216819945,optimal,optimal,VISl,RS,L5,siegle_survey_2019,Siegle2019
744,1.5186024825566462,optimal,optimal,VISl,RS,L5,siegle_survey_2019,Siegle2019
745,1.442884157938236,optimal,optimal,VISl,RS,L5,siegle_survey_2019,Siegle2019
746,0.1646741185757032,optimal,optimal,VISl,RS,L5,siegle_survey_2019,Siegle2019
747,0.5231447882726521,optimal,optimal,VISl,RS,L5,siegle_survey_2019,Siegle2019
748,0.1567316369723735,optimal,optimal,VISl,RS,L5,siegle_survey_2019,Siegle2019
749,2.150824018181693,optimal,optimal,VISl,RS,L5,siegle_survey_2019,Siegle2019
750,8.13892564831876,optimal,optimal,VISl,RS,L5,siegle_survey_2019,Siegle2019
751,3.5338748147081787,optimal,optimal,VISl,RS,L5,siegle_survey_2019,Siegle2019
752,0.5236742870462074,optimal,optimal,VISl,RS,L5,siegle_survey_2019,Siegle2019
753,2.9392476920055586,optimal,optimal,VISl,FS,L5,siegle_survey_2019,Siegle2019
754,2.42139789146846,optimal,optimal,VISl,RS,L5,siegle_survey_2019,Siegle2019
755,0.0958392780135121,optimal,optimal,VISl,RS,L5,siegle_survey_2019,Siegle2019
756,1.2162586828565607,optimal,optimal,LGv,FS,,siegle_survey_2019,Siegle2019
757,8.139984645865871,optimal,optimal,CA3,FS,,siegle_survey_2019,Siegle2019
758,17.274367988468626,optimal,optimal,CA3,FS,,siegle_survey_2019,Siegle2019
759,0.2192124922519008,optimal,optimal,CA1,RS,,siegle_survey_2019,Siegle2019
760,0.3272302420571852,optimal,optimal,VISal,RS,L5,siegle_survey_2019,Siegle2019
761,0.9562747850409006,optimal,optimal,VISal,RS,L5,siegle_survey_2019,Siegle2019
762,0.2425104382883346,optimal,optimal,VISal,RS,L5,siegle_survey_2019,Siegle2019
763,0.2822228463049834,optimal,optimal,VISal,RS,L5,siegle_survey_2019,Siegle2019
764,1.1018869477686124,optimal,optimal,VISal,RS,L5,siegle_survey_2019,Siegle2019
765,0.3076387874356385,optimal,optimal,VISal,RS,L5,siegle_survey_2019,Siegle2019
766,0.1879720646121371,optimal,optimal,VISal,RS,L4,siegle_survey_2019,Siegle2019
767,0.3807096181862721,optimal,optimal,VISal,RS,L4,siegle_survey_2019,Siegle2019
768,0.3780621243184955,optimal,optimal,VISal,RS,L4,siegle_survey_2019,Siegle2019
769,0.304991293567862,optimal,optimal,VISal,RS,L3,siegle_survey_2019,Siegle2019
770,0.1329041921623843,optimal,optimal,VISal,RS,L3,siegle_survey_2019,Siegle2019
771,0.1217847179177226,optimal,optimal,VISal,RS,L3,siegle_survey_2019,Siegle2019
772,0.0391829092430933,optimal,optimal,VISal,RS,L2,siegle_survey_2019,Siegle2019
773,0.10060476697551,optimal,optimal,VISal,RS,L3,siegle_survey_2019,Siegle2019
774,0.1498481529161544,optimal,optimal,VISal,RS,L3,siegle_survey_2019,Siegle2019
775,5.656105899117885,optimal,optimal,LP,RS,,siegle_survey_2019,Siegle2019
776,6.351337788796014,optimal,optimal,LP,RS,,siegle_survey_2019,Siegle2019
777,0.2520414162123304,optimal,optimal,LP,FS,,siegle_survey_2019,Siegle2019
778,0.20120953395102,optimal,optimal,VISrl,RS,L5,siegle_survey_2019,Siegle2019
779,16.82641202604083,optimal,optimal,VISrl,RS,L4,siegle_survey_2019,Siegle2019
780,11.62885206482185,optimal,optimal,VISrl,RS,L4,siegle_survey_2019,Siegle2019
781,3.707550412434322,optimal,optimal,VISrl,FS,L4,siegle_survey_2019,Siegle2019
782,22.912470929285632,optimal,optimal,VISrl,RS,L4,siegle_survey_2019,Siegle2019
783,9.954047444066385,optimal,optimal,VISrl,RS,L4,siegle_survey_2019,Siegle2019
784,3.4210915759408964,optimal,optimal,VISrl,RS,L4,siegle_survey_2019,Siegle2019
785,2.5415941130655164,optimal,optimal,VISrl,RS,L4,siegle_survey_2019,Siegle2019
786,2.709974723056107,optimal,optimal,VISrl,RS,L4,siegle_survey_2019,Siegle2019
787,0.5422067441206435,optimal,optimal,VISrl,RS,L4,siegle_survey_2019,Siegle2019
788,0.1673216124434798,optimal,optimal,VISrl,RS,L2,siegle_survey_2019,Siegle2019
789,0.1964440449890222,optimal,optimal,VISrl,RS,L3,siegle_survey_2019,Siegle2019
790,0.171028103858367,optimal,optimal,VISrl,RS,L3,siegle_survey_2019,Siegle2019
791,0.2478054260238878,optimal,optimal,VISrl,RS,L3,siegle_survey_2019,Siegle2019
792,5.905979013014914,optimal,optimal,APN,RS,,siegle_survey_2019,Siegle2019
793,3.8589541910393295,optimal,optimal,APN,RS,,siegle_survey_2019,Siegle2019
794,0.9282034435911012,optimal,optimal,APN,RS,,siegle_survey_2019,Siegle2019
795,3.4888377009821827,optimal,optimal,VISp,FS,L5,siegle_survey_2019,Siegle2019
796,12.098943916746528,optimal,optimal,CA1,RS,,siegle_survey_2019,Siegle2019
797,4.019390952823759,optimal,optimal,CA1,RS,,siegle_survey_2019,Siegle2019
798,1.4317524880036154,optimal,optimal,CA1,RS,,siegle_survey_2019,Siegle2019
799,0.2435673611248754,optimal,optimal,VISam,RS,L5,siegle_survey_2019,Siegle2019
800,5.891153173642096,optimal,optimal,VISam,RS,L5,siegle_survey_2019,Siegle2019
801,5.123961990801088,optimal,optimal,LP,RS,,siegle_survey_2019,Siegle2019
802,10.450722105243472,optimal,optimal,LGd,RS,,siegle_survey_2019,Siegle2019
803,13.305780806741812,optimal,optimal,LGd,RS,,siegle_survey_2019,Siegle2019
804,3.993481588779767,optimal,optimal,LGd,FS,,siegle_survey_2019,Siegle2019
805,9.219634836388035,optimal,optimal,SGN,FS,,siegle_survey_2019,Siegle2019
806,2.882592650400033,optimal,optimal,LGd,FS,,siegle_survey_2019,Siegle2019
807,8.87228355838031,optimal,optimal,SGN,FS,,siegle_survey_2019,Siegle2019
808,5.105428388034313,optimal,optimal,SGN,FS,,siegle_survey_2019,Siegle2019
809,0.35582326039816,optimal,optimal,SGN,FS,,siegle_survey_2019,Siegle2019
810,0.2541572463911743,optimal,optimal,MGv,FS,,siegle_survey_2019,Siegle2019
811,6.759582949766235,optimal,optimal,LP,FS,,siegle_survey_2019,Siegle2019
812,9.456850343320143,optimal,optimal,LP,FS,,siegle_survey_2019,Siegle2019
813,9.928017437155248,optimal,optimal,MGv,RS,,siegle_survey_2019,Siegle2019
814,0.2779869841036035,optimal,optimal,CA1,RS,,siegle_survey_2019,Siegle2019
815,3.9918930917277455,optimal,optimal,CA1,RS,,siegle_survey_2019,Siegle2019
816,5.442720399239886,optimal,optimal,CA1,RS,,siegle_survey_2019,Siegle2019
817,5.638584410040866,optimal,optimal,TH,FS,,siegle_survey_2019,Siegle2019
818,8.310487077154393,optimal,optimal,VISp,RS,L4,siegle_survey_2019,Siegle2019
819,3.475631549821054,optimal,optimal,VISp,FS,L4,siegle_survey_2019,Siegle2019
820,9.00352045340735,optimal,optimal,LGd,FS,,siegle_survey_2019,Siegle2019
821,3.080597623966359,optimal,optimal,LGd,FS,,siegle_survey_2019,Siegle2019
822,13.418561108646086,optimal,optimal,VISp,FS,L6a,siegle_survey_2019,Siegle2019
823,2.921774926900367,optimal,optimal,VISp,FS,L5,siegle_survey_2019,Siegle2019
824,8.966006860621558,optimal,optimal,PO,RS,,siegle_survey_2019,Siegle2019
825,3.079036100022768,optimal,optimal,VISp,RS,L4,siegle_survey_2019,Siegle2019
826,2.2789637706322083,optimal,optimal,PO,RS,,siegle_survey_2019,Siegle2019
827,4.5621635334031385,optimal,optimal,PO,RS,,siegle_survey_2019,Siegle2019
828,4.549454543662188,optimal,optimal,VISp,RS,L4,siegle_survey_2019,Siegle2019
829,4.910044387795648,optimal,optimal,PO,RS,,siegle_survey_2019,Siegle2019
830,0.1614972002887601,optimal,optimal,LP,RS,,siegle_survey_2019,Siegle2019
831,6.858600771607573,optimal,optimal,LP,RS,,siegle_survey_2019,Siegle2019
832,10.215624541544424,optimal,optimal,LP,RS,,siegle_survey_2019,Siegle2019
833,8.704963845072841,optimal,optimal,LP,RS,,siegle_survey_2019,Siegle2019
834,3.9601231506873344,optimal,optimal,LP,RS,,siegle_survey_2019,Siegle2019
835,6.379933659932036,optimal,optimal,LP,RS,,siegle_survey_2019,Siegle2019
836,0.2652790076874388,optimal,optimal,LP,RS,,siegle_survey_2019,Siegle2019
837,1.7325207847371251,optimal,optimal,LP,RS,,siegle_survey_2019,Siegle2019
838,0.7375921311548946,optimal,optimal,LP,RS,,siegle_survey_2019,Siegle2019
839,0.0990163162426168,optimal,optimal,LP,RS,,siegle_survey_2019,Siegle2019
840,7.03704194045122,optimal,optimal,LP,RS,,siegle_survey_2019,Siegle2019
841,24.14864486700477,optimal,optimal,DG,FS,,siegle_survey_2019,Siegle2019
842,6.387876145192139,optimal,optimal,LP,RS,,siegle_survey_2019,Siegle2019
843,0.7714731416498771,optimal,optimal,DG,FS,,siegle_survey_2019,Siegle2019
844,0.3447007654180302,optimal,optimal,DG,RS,,siegle_survey_2019,Siegle2019
845,4.903160900570225,optimal,optimal,LP,RS,,siegle_survey_2019,Siegle2019
846,1.877074016470999,optimal,optimal,LP,RS,,siegle_survey_2019,Siegle2019
847,7.983255780284256,optimal,optimal,grey,FS,,siegle_survey_2019,Siegle2019
848,10.944212751740428,optimal,optimal,Eth,RS,,siegle_survey_2019,Siegle2019
849,6.292036823053563,optimal,optimal,LP,RS,,siegle_survey_2019,Siegle2019
850,0.2425105224759693,optimal,optimal,grey,FS,,siegle_survey_2019,Siegle2019
851,1.686983869245868,optimal,optimal,DG,RS,,siegle_survey_2019,Siegle2019
852,12.29178745071858,optimal,optimal,Eth,RS,,siegle_survey_2019,Siegle2019
853,3.860046976640753,optimal,optimal,Eth,RS,,siegle_survey_2019,Siegle2019
854,0.1016637886851885,optimal,optimal,LP,RS,,siegle_survey_2019,Siegle2019
855,0.5517379760684854,optimal,optimal,CA1,RS,,siegle_survey_2019,Siegle2019
856,0.5300284563284832,optimal,optimal,grey,FS,,siegle_survey_2019,Siegle2019
857,0.8503754218483566,optimal,optimal,CA1,RS,,siegle_survey_2019,Siegle2019
858,12.03392416709066,optimal,optimal,CA1,RS,,siegle_survey_2019,Siegle2019
859,0.2944014536411496,optimal,optimal,CA1,RS,,siegle_survey_2019,Siegle2019
860,4.556339044212397,optimal,optimal,CA1,RS,,siegle_survey_2019,Siegle2019
861,0.7608900017422879,optimal,optimal,grey,RS,,siegle_survey_2019,Siegle2019
862,0.1911491026841305,optimal,optimal,CA1,RS,,siegle_survey_2019,Siegle2019
863,4.096203934222922,optimal,optimal,grey,RS,,siegle_survey_2019,Siegle2019
864,1.9877388683551973,optimal,optimal,CA1,RS,,siegle_survey_2019,Siegle2019
865,0.3267008209310487,optimal,optimal,CA1,RS,,siegle_survey_2019,Siegle2019
866,1.5498432785497236,optimal,optimal,CA1,RS,,siegle_survey_2019,Siegle2019
867,0.4749605127636153,optimal,optimal,CA1,RS,,siegle_survey_2019,Siegle2019
868,0.1630856610158233,optimal,optimal,CA1,RS,,siegle_survey_2019,Siegle2019
869,0.511495936822355,optimal,optimal,CA1,RS,,siegle_survey_2019,Siegle2019
870,0.5236698264184821,optimal,optimal,VISal,RS,L5,siegle_survey_2019,Siegle2019
871,0.2393335558377691,optimal,optimal,VISp,RS,L6a,siegle_survey_2019,Siegle2019
872,0.6830537323688544,optimal,optimal,VISp,RS,L6a,siegle_survey_2019,Siegle2019
873,3.615948379887324,optimal,optimal,grey,RS,,siegle_survey_2019,Siegle2019
874,0.3118721210925035,optimal,optimal,VISal,RS,L5,siegle_survey_2019,Siegle2019
875,18.456217748409912,optimal,optimal,VISp,FS,L5,siegle_survey_2019,Siegle2019
876,2.5876611213776903,optimal,optimal,CA1,RS,,siegle_survey_2019,Siegle2019
877,0.4738973656668771,optimal,optimal,VISal,RS,L5,siegle_survey_2019,Siegle2019
878,3.226766292955933,optimal,optimal,CA1,RS,,siegle_survey_2019,Siegle2019
879,1.294625097396782,optimal,optimal,VISp,RS,L5,siegle_survey_2019,Siegle2019
880,1.6292684763557863,optimal,optimal,VISp,RS,L5,siegle_survey_2019,Siegle2019
881,3.7414392231747,optimal,optimal,CA1,RS,,siegle_survey_2019,Siegle2019
882,0.2340385656643671,optimal,optimal,VISp,RS,L4,siegle_survey_2019,Siegle2019
883,2.193714428840437,optimal,optimal,VISp,RS,L4,siegle_survey_2019,Siegle2019
884,2.137058033985036,optimal,optimal,VISp,RS,L4,siegle_survey_2019,Siegle2019
885,2.133351540863654,optimal,optimal,VISp,RS,L4,siegle_survey_2019,Siegle2019
886,2.114818604211683,optimal,optimal,CA1,RS,,siegle_survey_2019,Siegle2019
887,0.9303297734667264,optimal,optimal,VISp,RS,L4,siegle_survey_2019,Siegle2019
888,1.3719317985485513,optimal,optimal,grey,RS,,siegle_survey_2019,Siegle2019
889,0.0503024066473187,optimal,optimal,VISp,RS,L3,siegle_survey_2019,Siegle2019
890,1.2655023695708367,optimal,optimal,VIS,RS,L6a,siegle_survey_2019,Siegle2019
891,0.1360812171463201,optimal,optimal,VIS,RS,L6a,siegle_survey_2019,Siegle2019
892,0.2599839596063936,optimal,optimal,VIS,RS,L5,siegle_survey_2019,Siegle2019
893,0.8080153204874883,optimal,optimal,VIS,RS,L5,siegle_survey_2019,Siegle2019
894,4.760724604523595,optimal,optimal,VIS,RS,L5,siegle_survey_2019,Siegle2019
