0.001004834232986751, 60.06948061098865
0.017763508587043758, 120.39629681822953
0.02666241858698251, 314.75819644509284
0.033615381316210335, 658.3012174424539
0.036620080754360934, 956.920795779698
0.042609873109042906, 1434.756235792931
0.047643847534786316, 2091.6604885700117
0.053702262715135646, 2987.4089368976365
0.06381432624026567, 4569.875804939618
0.06886055474202107, 5301.407380629983
0.07485524872710791, 5809.09374980853
0.08275912775486949, 5943.71702887673
0.09059438395696368, 5660.42729963054
0.10130934802188585, 4914.558455006098
0.10613255234022223, 4287.872753674692
0.11486235609119488, 3452.3775970982356
0.12069774708812525, 2989.9087684040906
0.12943980491510998, 2229.0409347409186
0.14116205402822118, 1617.5380335884229
0.15681295991079042, 931.5548584347871
0.19121015127656843, 410.45027602306345
0.23058494831843446, 202.96426098731263
0.2788464012842273, 115.21282266514027
0.3182506081085222, 86.83238262126997
0.3773618199753695, 74.11265172077947
0.40396296818229177, 75.1052318777547
