firing rate (Hz),region,layer,spiking class,citation,dataset,stimulus orientation (degrees),temporal frequency (Hz)
0.2131058203854419,VISl,L5,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.0227849240683629,grey,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.0205938424415025,grey,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.3555411159640621,VISl,L5,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.2242499889840798,VISl,L5,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.0969172161175318,VISl,L5,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.0823476221590879,grey,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.0614140703250998,grey,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.1254395742881848,grey,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.1378254338621245,grey,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.0331578721770455,CA1,,FS,siegle_survey_2019,Siegle2019,optimal,optimal
0.1633577223085848,grey,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.0485922784357479,grey,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.0687336500841078,grey,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.3545656055847551,grey,,FS,siegle_survey_2019,Siegle2019,optimal,optimal
0.2902992665634232,grey,,FS,siegle_survey_2019,Siegle2019,optimal,optimal
0.258299969852133,CA3,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.1123614851684632,PO,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.104226943915384,CA1,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.0319009109101207,PO,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.1424088739729823,PO,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.1498992979615077,CA1,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.0305385936385787,CA1,,FS,siegle_survey_2019,Siegle2019,optimal,optimal
0.3414204076249063,VISp,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.1875799711397136,VIS,L5,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.1750398686140528,VIS,L5,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.0009009601345193,VIS,L5,FS,siegle_survey_2019,Siegle2019,optimal,optimal
0.2064390146832775,VIS,L5,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.0509837451320365,PO,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.0665045394712422,VIS,L4,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.1803828766564342,VPM,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.1011810225548788,VIS,L4,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.0950784631812538,VIS,L3,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.061563297404942,VIS,L3,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.1926340624206996,LGd,,FS,siegle_survey_2019,Siegle2019,optimal,optimal
0.0199374117364129,VPM,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.0436296741197068,VPM,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.2727818818268235,VISp,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.056944440500507,LGd,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.0375779697211127,DG,,FS,siegle_survey_2019,Siegle2019,optimal,optimal
0.0670760143332415,grey,,FS,siegle_survey_2019,Siegle2019,optimal,optimal
0.0495497353696631,CA1,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.0704497937964414,grey,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.2186610617361342,VISrl,L5,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.0244158928882212,CA3,L3,FS,siegle_survey_2019,Siegle2019,optimal,optimal
0.2031640815607613,VISrl,L4,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.3285961140786174,VISrl,L3,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.0273413186412866,CA1,,FS,siegle_survey_2019,Siegle2019,optimal,optimal
0.196580106892461,VISrl,L3,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.0219589141385436,CA1,,FS,siegle_survey_2019,Siegle2019,optimal,optimal
0.0650752442676093,grey,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.1466614685764723,grey,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.2102525014673198,DG,,FS,siegle_survey_2019,Siegle2019,optimal,optimal
0.1052279062299061,VISrl,L5,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.0159055113198474,CA1,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.0397677621322235,VISrl,L6b,FS,siegle_survey_2019,Siegle2019,optimal,optimal
0.3605155784835945,VISrl,L4,FS,siegle_survey_2019,Siegle2019,optimal,optimal
0.4816586976536178,VISrl,L4,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.107439628811719,VISrl,L4,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.1215426040265854,grey,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.0820777233405068,VISrl,L4,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.1681527242381112,grey,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.3349694340297477,grey,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.0937441553586942,VISrl,L3,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.0634401453880246,VISl,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.3720938046727759,VISrl,L3,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.575983578566901,VISl,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.1000703072512257,VISl,,FS,siegle_survey_2019,Siegle2019,optimal,optimal
0.1204007769873921,VISl,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.0676176943554701,VISl,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.327593676904411,VISrl,L4,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.154793004198092,VISl,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.0370142246243333,VISl,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.1104437174067951,VISl,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.1111589726136771,VISl,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.2370337847383418,VISal,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.2910113313620321,VISal,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.2258108431112806,VISal,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.3212988787038206,VISal,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.0816580103722058,VISal,,FS,siegle_survey_2019,Siegle2019,optimal,optimal
0.1816919401444455,grey,,FS,siegle_survey_2019,Siegle2019,optimal,optimal
0.2768889882625835,grey,,FS,siegle_survey_2019,Siegle2019,optimal,optimal
0.5703649159683081,grey,,FS,siegle_survey_2019,Siegle2019,optimal,optimal
0.1935588174828428,grey,,FS,siegle_survey_2019,Siegle2019,optimal,optimal
0.029667610722823,grey,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.1771100314993595,grey,,FS,siegle_survey_2019,Siegle2019,optimal,optimal
0.170917931305018,grey,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.1563224141170557,grey,,FS,siegle_survey_2019,Siegle2019,optimal,optimal
0.2794711099518542,grey,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.1420009248038136,grey,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.178178590699904,grey,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.0440771311616508,grey,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.0318866017181685,grey,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.0981275218788528,grey,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.2136804345403777,grey,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.1556327134981246,VISrl,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.0299353143430099,VISrl,,FS,siegle_survey_2019,Siegle2019,optimal,optimal
0.1165576368642655,VISrl,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.048241611653762,VISrl,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.1235891040699379,VISrl,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.1038722072749436,VISrl,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.1539249564369897,VISrl,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.042140157029313,VISrl,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.1313293413854914,VISrl,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.0137490179505632,VISrl,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.2006571388716715,VISrl,,FS,siegle_survey_2019,Siegle2019,optimal,optimal
0.0451492905862211,VISrl,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.1422533614658688,VISrl,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.2554345280189083,VISrl,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.2450917327851906,VISrl,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.1986781335424549,VISrl,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.1455063024707316,VISrl,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.1826238128325839,VISrl,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.1813486805648075,VISrl,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.5319118932260093,VISrl,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.0507305936177288,VISrl,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.0854410755723174,APN,,FS,siegle_survey_2019,Siegle2019,optimal,optimal
0.2478269441541847,DG,,FS,siegle_survey_2019,Siegle2019,optimal,optimal
0.1220825803113221,VISam,L5,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.2521206672406235,VISam,L5,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.0553047154073411,VISam,L5,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.0484610909630511,VISam,L5,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.1056325220635784,VISam,L4,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.2894868598437006,VISam,L4,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.0672019024247642,VISam,L4,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.2364437283553308,VISam,L3,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.3549724290485586,VISam,L3,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.1955622062423677,VISam,L3,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.0578930912094454,VISam,L2,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.138135220777285,PO,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.0302661304593337,PO,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.0582285614348538,Eth,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.1371953689291516,Eth,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.1668312518552553,LP,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.038536657915475,LP,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.0909090909090909,LP,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.0777264254059344,LP,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.0964919264587971,LP,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.1244848002324007,LP,,FS,siegle_survey_2019,Siegle2019,optimal,optimal
0.0630743624800727,LP,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.1502351287245869,LP,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.0297394061592627,LP,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.1090245516688432,LP,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.1034561172563968,LP,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.0220566354904808,VISmma,L5,FS,siegle_survey_2019,Siegle2019,optimal,optimal
0.079472339295635,VISmma,L5,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.0513578259901886,VISmma,L4,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.1869912768808715,VISmma,L3,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.0540534097421476,LP,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.2014232980983859,LP,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.1536033468650436,LP,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.1706515991266148,LP,,FS,siegle_survey_2019,Siegle2019,optimal,optimal
0.0541236069346973,LP,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.1514549400542358,LP,,FS,siegle_survey_2019,Siegle2019,optimal,optimal
0.1307145989700939,LP,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.1020278707105703,DG,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.0683177727423947,DG,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.1250325031140867,SUB,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.1512761497833328,SUB,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.2350102649113118,SUB,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.3496940878454388,VISp,L5,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.0947025083243461,VISp,L5,FS,siegle_survey_2019,Siegle2019,optimal,optimal
0.2656911946329242,VISp,L4,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.7092577717575644,VISp,L3,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.3449825594514098,VISp,L3,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.1138938465505904,VISp,L3,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.7036560765882767,VISp,L3,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.1462885509934634,LGd,,FS,siegle_survey_2019,Siegle2019,optimal,optimal
0.1255429218062364,VISl,L5,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.5333216162109568,VISl,L5,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.1385648663720534,PIL,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.2755876203471005,VISrl,L5,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.0954309315246194,VISrl,L4,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.1133954218794972,LP,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.0223412362194175,LP,,FS,siegle_survey_2019,Siegle2019,optimal,optimal
0.1257942662532523,VISam,L5,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.2085958517450441,VISam,L5,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.3961819022099859,VISam,L3,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.0992341548647924,DG,,FS,siegle_survey_2019,Siegle2019,optimal,optimal
0.0147483149634565,SUB,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.0281227769542166,VISp,L6a,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.0318990230718909,VISp,L6a,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.0981479147349494,VISp,L6a,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.0208612039328438,VISp,L6a,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.1283163462362804,VISp,L5,FS,siegle_survey_2019,Siegle2019,optimal,optimal
0.0792590058351892,VISp,L5,FS,siegle_survey_2019,Siegle2019,optimal,optimal
0.1844315392866765,VISp,L5,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.3444907447253515,VISp,L5,FS,siegle_survey_2019,Siegle2019,optimal,optimal
0.4423377645635278,VISp,L5,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.1958944978559864,VISp,L5,FS,siegle_survey_2019,Siegle2019,optimal,optimal
0.1228579580994474,VISp,L5,FS,siegle_survey_2019,Siegle2019,optimal,optimal
0.1244747711490048,VISp,L5,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.0990918844383608,VISp,L5,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.0454471022569556,VISp,L4,FS,siegle_survey_2019,Siegle2019,optimal,optimal
0.2887609079663131,VISp,L3,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.2492815936090515,VISp,L3,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.0744314820147308,CA3,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.0883883476483183,VISl,L6a,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.0529236436462132,LGv,,FS,siegle_survey_2019,Siegle2019,optimal,optimal
0.0586714210706227,CA3,,FS,siegle_survey_2019,Siegle2019,optimal,optimal
0.1157675526454423,CA3,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.0968690138517555,CA3,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.0322759193468424,CA3,,FS,siegle_survey_2019,Siegle2019,optimal,optimal
0.1522384152751413,VISal,L6a,FS,siegle_survey_2019,Siegle2019,optimal,optimal
0.1623062997548689,VISal,L6a,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.0550861546343566,VISal,L6a,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.2073165560684404,VISal,L5,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.3414052776228802,VISal,L4,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.0706835012244074,VISal,L4,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.1631375305106443,LGv,,FS,siegle_survey_2019,Siegle2019,optimal,optimal
0.0467151044017897,DG,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.0918544238730021,DG,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.0656802374241113,DG,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.1239101654751173,DG,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.043184441762492,DG,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.0818703689906164,VISrl,L6a,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.0949821963238035,VISrl,L5,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.1026827813444632,VISrl,L5,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.0514295152993038,VISrl,L4,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.1452136248321441,VISrl,L4,FS,siegle_survey_2019,Siegle2019,optimal,optimal
0.1790153130272066,VISrl,L4,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.1718673142549277,VISrl,L4,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.1861740045369435,VISrl,L4,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.1282231011204948,VISrl,L4,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.1992369770619081,VISrl,L3,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.1126825205136514,VISam,L6a,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.0829770304923823,VISam,L6a,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.0287467335964919,VISam,L5,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.122306728226829,VISam,L5,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.0445946944662319,VISam,L5,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.0416774000390573,VISam,L5,FS,siegle_survey_2019,Siegle2019,optimal,optimal
0.0067342866772269,VISam,L5,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.4677688262358406,VISam,L3,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.084352491822148,VISam,L3,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.2280500966652701,VISam,L6a,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.0564843937985491,VISpm,L5,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.2215187365837048,VISpm,L5,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.1196869122897583,VISpm,L3,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.3640912033239962,VISam,L3,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.082884641036384,APN,,FS,siegle_survey_2019,Siegle2019,optimal,optimal
0.2256779237215574,LP,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.0226446668258724,LP,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.0351208641311003,LP,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.0274706920160998,LP,,FS,siegle_survey_2019,Siegle2019,optimal,optimal
0.0450709915040881,LP,,FS,siegle_survey_2019,Siegle2019,optimal,optimal
0.0550943013032403,LP,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.1047413431566485,LP,,FS,siegle_survey_2019,Siegle2019,optimal,optimal
0.0226446668258724,LP,,FS,siegle_survey_2019,Siegle2019,optimal,optimal
0.0442359936717687,LP,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.0143307357793027,NOT,,FS,siegle_survey_2019,Siegle2019,optimal,optimal
0.140876598252596,LP,,FS,siegle_survey_2019,Siegle2019,optimal,optimal
0.4483405480573992,DG,,FS,siegle_survey_2019,Siegle2019,optimal,optimal
0.0929139998250988,CA1,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.3556809419589599,SUB,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.0515592269821365,SUB,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.0303614617865022,SUB,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.0504105047180248,SUB,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.0681927049882869,VISmma,L6a,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.2211773520042097,VISmma,L5,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.3816778880854318,VISmma,L5,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.1536256082528793,VISp,L6a,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.2256268701092464,VISp,L6a,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.6047955181753529,VISp,L6a,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.0179820730480606,VISp,L6a,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.2386681496400844,VISp,L6a,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.1387393603828013,VISmma,L5,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.2551249838734922,VISmma,L4,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.0755095557899283,VISp,L5,FS,siegle_survey_2019,Siegle2019,optimal,optimal
0.0504900966763796,VISp,L5,FS,siegle_survey_2019,Siegle2019,optimal,optimal
0.0359227055192591,VISp,L5,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.0835758035762392,VISam,L5,FS,siegle_survey_2019,Siegle2019,optimal,optimal
0.1629135436912929,VISp,L3,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.1402652763529907,VISmma,L3,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.0394268997120831,VISam,L5,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.0261104072743827,VISam,L5,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.3517146533299614,VISp,L3,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.0637804389284253,VISam,L5,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.0842691923959381,VISp,L3,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.0339986789724888,VISam,L4,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.0347877715048214,VISam,L4,FS,siegle_survey_2019,Siegle2019,optimal,optimal
0.0874230139470092,VISam,L4,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.5631909504350535,VISam,L4,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.5461973347509816,VISam,L3,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.046962120653565,VISam,L3,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.0589545091730862,VISam,L3,FS,siegle_survey_2019,Siegle2019,optimal,optimal
0.1923210109885979,VISam,L3,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.3135165715494182,VISam,L3,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.0887357857246291,VISam,L3,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.0116227558319078,CA3,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.0528493521134905,ProS,,FS,siegle_survey_2019,Siegle2019,optimal,optimal
0.3174855238388657,VISp,L6a,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.0889194342252522,LP,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.0451523880885418,LP,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.2286075354144765,VISp,L5,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.1388197793061886,VISl,L4,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.0482805178573244,VISp,L4,FS,siegle_survey_2019,Siegle2019,optimal,optimal
0.0929146600357916,VISp,L4,FS,siegle_survey_2019,Siegle2019,optimal,optimal
0.3445821082109767,VISp,L4,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.0671557700799891,DG,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.106565682776963,DG,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.0815892439830631,DG,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.1443692133304454,DG,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.205507755836065,DG,,FS,siegle_survey_2019,Siegle2019,optimal,optimal
0.0512086145780912,VISl,L3,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.3977134422250469,VISl,L3,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.1443220938833658,VISl,L3,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.0558726066957702,VISl,L3,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.1088521553694878,DG,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.1093381235328828,VISl,L3,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.3701675697571819,VISp,L3,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.5580122432627378,VISp,L3,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.3431146704767112,VISp,L3,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.2541043886728805,VISp,L3,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.1405668306559607,VISl,L5,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.0777978677675454,VISp,L2,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.0448158951388349,ZI,,FS,siegle_survey_2019,Siegle2019,optimal,optimal
0.0367629875970778,IntG,,FS,siegle_survey_2019,Siegle2019,optimal,optimal
0.5481423334317991,VISp,L3,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.1148315793088498,VISp,L3,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.4095525316198191,CA1,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.5260720260771525,CA1,,RS,siegle_survey_2019,Siegle2019,optimal,optimal
0.0310148967033332,IntG,,FS,siegle_survey_2019,Siegle2019,optimal,optimal
0.0691264298599199,IntG,,FS,siegle_survey_2019,Siegle2019,optimal,optimal
0.1045067545814416,IGL,,FS,siegle_survey_2019,Siegle2019,optimal,optimal
0.1865365475838799,VISam,L6a,RS,siegle_survey_2019,Siegle2019,optimal,optimal
