orientation selectivity index,temporal frequency (Hz),region,spiking class,citation,layer,dataset
0.0706470747183818,optimal,VIS,RS,siegle_survey_2019,L5,Siegle2019
0.0181082111248872,optimal,PO,RS,siegle_survey_2019,,Siegle2019
0.2965917598445565,optimal,VIS,RS,siegle_survey_2019,L4,Siegle2019
0.0359349734110044,optimal,VPM,RS,siegle_survey_2019,,Siegle2019
0.01687492070512,optimal,VIS,RS,siegle_survey_2019,L4,Siegle2019
0.0785674201318386,optimal,VIS,RS,siegle_survey_2019,L3,Siegle2019
0.1204463593521347,optimal,VIS,RS,siegle_survey_2019,L3,Siegle2019
0.2714154149418019,optimal,LGd,FS,siegle_survey_2019,,Siegle2019
0.0182232756123483,optimal,VPM,RS,siegle_survey_2019,,Siegle2019
0.0532286573363771,optimal,VPM,RS,siegle_survey_2019,,Siegle2019
0.4611761273912909,optimal,VISp,RS,siegle_survey_2019,,Siegle2019
0.0244379337108166,optimal,LGd,RS,siegle_survey_2019,,Siegle2019
0.038718079319735,optimal,DG,FS,siegle_survey_2019,,Siegle2019
0.0621129993749942,optimal,grey,FS,siegle_survey_2019,,Siegle2019
0.0632290990308883,optimal,CA1,RS,siegle_survey_2019,,Siegle2019
0.105045146287778,optimal,grey,RS,siegle_survey_2019,,Siegle2019
0.8865248226950355,optimal,VISrl,RS,siegle_survey_2019,L5,Siegle2019
0.0296084112746512,optimal,CA3,FS,siegle_survey_2019,L3,Siegle2019
0.1886508963647465,optimal,VISrl,RS,siegle_survey_2019,L4,Siegle2019
0.7192203298000772,optimal,VISrl,RS,siegle_survey_2019,L3,Siegle2019
0.0964410110844176,optimal,CA1,FS,siegle_survey_2019,,Siegle2019
0.8948139703438315,optimal,VISrl,RS,siegle_survey_2019,L3,Siegle2019
0.0830292753305403,optimal,CA1,FS,siegle_survey_2019,,Siegle2019
0.0638582800825394,optimal,grey,RS,siegle_survey_2019,,Siegle2019
0.0918274593292522,optimal,grey,RS,siegle_survey_2019,,Siegle2019
0.0311514718943332,optimal,DG,FS,siegle_survey_2019,,Siegle2019
0.1058971053739419,optimal,VISrl,RS,siegle_survey_2019,L5,Siegle2019
0.0255603011273762,optimal,CA1,RS,siegle_survey_2019,,Siegle2019
0.0584882734364412,optimal,VISrl,FS,siegle_survey_2019,L6b,Siegle2019
0.3405420158733201,optimal,VISrl,FS,siegle_survey_2019,L4,Siegle2019
0.5638517752231795,optimal,VISrl,RS,siegle_survey_2019,L4,Siegle2019
0.3689775190690713,optimal,VISrl,RS,siegle_survey_2019,L4,Siegle2019
0.1064794274999899,optimal,grey,RS,siegle_survey_2019,,Siegle2019
0.1831537527157212,optimal,VISrl,RS,siegle_survey_2019,L4,Siegle2019
0.5911691541835818,optimal,grey,RS,siegle_survey_2019,,Siegle2019
0.1780323052990771,optimal,grey,RS,siegle_survey_2019,,Siegle2019
0.2430572695215116,optimal,VISrl,RS,siegle_survey_2019,L3,Siegle2019
0.0633417143817109,optimal,VISl,RS,siegle_survey_2019,,Siegle2019
0.2914069065650078,optimal,VISrl,RS,siegle_survey_2019,L3,Siegle2019
0.4973021799857197,optimal,VISl,RS,siegle_survey_2019,,Siegle2019
0.0477966662455285,optimal,VISl,FS,siegle_survey_2019,,Siegle2019
0.2616434999389604,optimal,VISl,RS,siegle_survey_2019,,Siegle2019
0.1951196626696742,optimal,VISl,RS,siegle_survey_2019,,Siegle2019
0.4111234400020608,optimal,VISrl,RS,siegle_survey_2019,L4,Siegle2019
0.1160093742973134,optimal,VISl,RS,siegle_survey_2019,,Siegle2019
0.1633395508779744,optimal,VISl,RS,siegle_survey_2019,,Siegle2019
0.0888108139107639,optimal,VISl,RS,siegle_survey_2019,,Siegle2019
0.0934290241295176,optimal,VISl,RS,siegle_survey_2019,,Siegle2019
0.3410897774868384,optimal,VISal,RS,siegle_survey_2019,,Siegle2019
0.0642410975960043,optimal,VISal,RS,siegle_survey_2019,,Siegle2019
0.2783197837132187,optimal,VISal,RS,siegle_survey_2019,,Siegle2019
0.3060805612051889,optimal,VISal,RS,siegle_survey_2019,,Siegle2019
0.2626505427781775,optimal,VISal,FS,siegle_survey_2019,,Siegle2019
0.1918856942977829,optimal,grey,FS,siegle_survey_2019,,Siegle2019
0.1486122558633807,optimal,grey,FS,siegle_survey_2019,,Siegle2019
0.267296838300738,optimal,grey,FS,siegle_survey_2019,,Siegle2019
0.1247782747223025,optimal,grey,FS,siegle_survey_2019,,Siegle2019
0.0858253043692747,optimal,grey,RS,siegle_survey_2019,,Siegle2019
0.227348549673655,optimal,grey,FS,siegle_survey_2019,,Siegle2019
0.249582504143362,optimal,grey,RS,siegle_survey_2019,,Siegle2019
0.1914893617021275,optimal,grey,FS,siegle_survey_2019,,Siegle2019
0.2030872828230376,optimal,grey,RS,siegle_survey_2019,,Siegle2019
0.1335389361282959,optimal,grey,RS,siegle_survey_2019,,Siegle2019
0.3288368354708362,optimal,grey,RS,siegle_survey_2019,,Siegle2019
0.0115123593912807,optimal,grey,RS,siegle_survey_2019,,Siegle2019
0.1279363135192095,optimal,grey,RS,siegle_survey_2019,,Siegle2019
0.1560047426162643,optimal,grey,RS,siegle_survey_2019,,Siegle2019
0.4600573815215977,optimal,grey,RS,siegle_survey_2019,,Siegle2019
0.3669272145267294,optimal,VISrl,RS,siegle_survey_2019,,Siegle2019
0.1689409129021417,optimal,VISrl,FS,siegle_survey_2019,,Siegle2019
0.4515715686036011,optimal,VISrl,RS,siegle_survey_2019,,Siegle2019
0.854050501382281,optimal,VISrl,RS,siegle_survey_2019,,Siegle2019
0.3983328771670011,optimal,VISrl,RS,siegle_survey_2019,,Siegle2019
0.069937205287461,optimal,VISrl,RS,siegle_survey_2019,,Siegle2019
0.6372564043927709,optimal,VISrl,RS,siegle_survey_2019,,Siegle2019
0.3725068467593086,optimal,VISrl,RS,siegle_survey_2019,,Siegle2019
0.2419354838709678,optimal,VISrl,RS,siegle_survey_2019,,Siegle2019
0.042012095720666,optimal,VISrl,RS,siegle_survey_2019,,Siegle2019
0.4503621642317808,optimal,VISrl,FS,siegle_survey_2019,,Siegle2019
0.1294755170360317,optimal,VISrl,RS,siegle_survey_2019,,Siegle2019
0.3635584477053988,optimal,VISrl,RS,siegle_survey_2019,,Siegle2019
0.3653194290958179,optimal,VISrl,RS,siegle_survey_2019,,Siegle2019
0.2704654452853923,optimal,VISrl,RS,siegle_survey_2019,,Siegle2019
0.1065441789185102,optimal,VISrl,RS,siegle_survey_2019,,Siegle2019
0.0526944950869185,optimal,VISrl,RS,siegle_survey_2019,,Siegle2019
0.3241635813366464,optimal,VISrl,RS,siegle_survey_2019,,Siegle2019
0.211143597240581,optimal,VISrl,RS,siegle_survey_2019,,Siegle2019
0.4663169775439302,optimal,VISrl,RS,siegle_survey_2019,,Siegle2019
0.412310562561766,optimal,VISrl,RS,siegle_survey_2019,,Siegle2019
0.1221348881457092,optimal,APN,FS,siegle_survey_2019,,Siegle2019
0.1756820922315766,optimal,DG,FS,siegle_survey_2019,,Siegle2019
0.1405794440068155,optimal,VISam,RS,siegle_survey_2019,L5,Siegle2019
0.1345512400837406,optimal,VISam,RS,siegle_survey_2019,L5,Siegle2019
0.1295504892647482,optimal,VISam,RS,siegle_survey_2019,L5,Siegle2019
0.146483120543358,optimal,VISam,RS,siegle_survey_2019,L5,Siegle2019
0.135744347913186,optimal,VISam,RS,siegle_survey_2019,L4,Siegle2019
0.1575021857079002,optimal,VISam,RS,siegle_survey_2019,L4,Siegle2019
0.1443075063646015,optimal,VISam,RS,siegle_survey_2019,L4,Siegle2019
0.145896172122017,optimal,VISam,RS,siegle_survey_2019,L3,Siegle2019
0.2207973874976844,optimal,VISam,RS,siegle_survey_2019,L3,Siegle2019
0.3868996743662256,optimal,VISam,RS,siegle_survey_2019,L3,Siegle2019
0.4279720800693574,optimal,VISam,RS,siegle_survey_2019,L2,Siegle2019
0.063896467982899,optimal,PO,RS,siegle_survey_2019,,Siegle2019
0.0800603034100516,optimal,PO,RS,siegle_survey_2019,,Siegle2019
0.0803257449320552,optimal,Eth,RS,siegle_survey_2019,,Siegle2019
0.0222925708506022,optimal,Eth,RS,siegle_survey_2019,,Siegle2019
0.1066634888776457,optimal,LP,RS,siegle_survey_2019,,Siegle2019
0.0943396226415094,optimal,LP,RS,siegle_survey_2019,,Siegle2019
0.0677596356818117,optimal,LP,RS,siegle_survey_2019,,Siegle2019
0.1339325378747116,optimal,LP,RS,siegle_survey_2019,,Siegle2019
0.1062295731998496,optimal,LP,RS,siegle_survey_2019,,Siegle2019
0.0463098328958678,optimal,LP,FS,siegle_survey_2019,,Siegle2019
0.1915695907021867,optimal,LP,RS,siegle_survey_2019,,Siegle2019
0.0188772318087119,optimal,LP,RS,siegle_survey_2019,,Siegle2019
0.0360806517515989,optimal,LP,RS,siegle_survey_2019,,Siegle2019
0.2399947726116287,optimal,LP,RS,siegle_survey_2019,,Siegle2019
0.1801234144814173,optimal,LP,RS,siegle_survey_2019,,Siegle2019
0.1416459439397936,optimal,VISmma,FS,siegle_survey_2019,L5,Siegle2019
0.0794098599563726,optimal,VISmma,RS,siegle_survey_2019,L5,Siegle2019
0.139419516004444,optimal,VISmma,RS,siegle_survey_2019,L4,Siegle2019
0.1186533389699274,optimal,VISmma,RS,siegle_survey_2019,L3,Siegle2019
0.233722684400836,optimal,LP,RS,siegle_survey_2019,,Siegle2019
0.0458562576329058,optimal,LP,RS,siegle_survey_2019,,Siegle2019
0.2276224515317446,optimal,LP,RS,siegle_survey_2019,,Siegle2019
0.2156862745098039,optimal,LP,FS,siegle_survey_2019,,Siegle2019
0.0798527175236414,optimal,LP,RS,siegle_survey_2019,,Siegle2019
0.0855568594280983,optimal,LP,FS,siegle_survey_2019,,Siegle2019
0.1645753967775553,optimal,LP,RS,siegle_survey_2019,,Siegle2019
0.0584468696529172,optimal,DG,RS,siegle_survey_2019,,Siegle2019
0.0692493404071294,optimal,DG,RS,siegle_survey_2019,,Siegle2019
0.1762771571115292,optimal,SUB,RS,siegle_survey_2019,,Siegle2019
0.1781588683698543,optimal,SUB,RS,siegle_survey_2019,,Siegle2019
0.1342493680431278,optimal,SUB,RS,siegle_survey_2019,,Siegle2019
0.5046366095001823,optimal,VISp,RS,siegle_survey_2019,L5,Siegle2019
0.2058927461725048,optimal,VISp,FS,siegle_survey_2019,L5,Siegle2019
0.2609560522542822,optimal,VISp,RS,siegle_survey_2019,L4,Siegle2019
0.7511565157216645,optimal,VISp,RS,siegle_survey_2019,L3,Siegle2019
0.2298662185637844,optimal,VISp,RS,siegle_survey_2019,L3,Siegle2019
0.517245476154133,optimal,VISp,RS,siegle_survey_2019,L3,Siegle2019
0.8374896350934076,optimal,VISp,RS,siegle_survey_2019,L3,Siegle2019
0.2503030974332203,optimal,LGd,FS,siegle_survey_2019,,Siegle2019
0.255813953488372,optimal,VISl,RS,siegle_survey_2019,L5,Siegle2019
0.745676241978541,optimal,VISl,RS,siegle_survey_2019,L5,Siegle2019
0.0573236999155946,optimal,PIL,RS,siegle_survey_2019,,Siegle2019
0.388778306914981,optimal,VISrl,RS,siegle_survey_2019,L5,Siegle2019
0.1690585320239111,optimal,VISrl,RS,siegle_survey_2019,L4,Siegle2019
0.0982268511106174,optimal,LP,RS,siegle_survey_2019,,Siegle2019
0.0891063039603115,optimal,LP,FS,siegle_survey_2019,,Siegle2019
0.2859531800142194,optimal,VISam,RS,siegle_survey_2019,L5,Siegle2019
0.2342934422082996,optimal,VISam,RS,siegle_survey_2019,L5,Siegle2019
0.1927686782483333,optimal,VISam,RS,siegle_survey_2019,L3,Siegle2019
0.0529634585784236,optimal,DG,FS,siegle_survey_2019,,Siegle2019
0.0451300852091699,optimal,SUB,RS,siegle_survey_2019,,Siegle2019
0.5913372024181757,optimal,VISp,RS,siegle_survey_2019,L6a,Siegle2019
0.159000332852837,optimal,VISp,RS,siegle_survey_2019,L6a,Siegle2019
0.3833919760210476,optimal,VISp,RS,siegle_survey_2019,L6a,Siegle2019
0.995122039059289,optimal,VISp,RS,siegle_survey_2019,L6a,Siegle2019
0.1874142431153318,optimal,VISp,FS,siegle_survey_2019,L5,Siegle2019
0.1839127911603217,optimal,VISp,FS,siegle_survey_2019,L5,Siegle2019
0.2572887902698494,optimal,VISp,RS,siegle_survey_2019,L5,Siegle2019
0.1972260998220547,optimal,VISp,FS,siegle_survey_2019,L5,Siegle2019
0.6144127054770313,optimal,VISp,RS,siegle_survey_2019,L5,Siegle2019
0.1197668463525996,optimal,VISp,FS,siegle_survey_2019,L5,Siegle2019
0.2413305683358335,optimal,VISp,FS,siegle_survey_2019,L5,Siegle2019
0.1329200408465427,optimal,VISp,RS,siegle_survey_2019,L5,Siegle2019
0.0866739805771382,optimal,VISp,RS,siegle_survey_2019,L5,Siegle2019
0.0388308345655247,optimal,VISp,FS,siegle_survey_2019,L4,Siegle2019
0.8977452529844968,optimal,VISp,RS,siegle_survey_2019,L3,Siegle2019
0.0839694656488549,optimal,VISp,RS,siegle_survey_2019,L3,Siegle2019
0.1259531560972737,optimal,CA3,RS,siegle_survey_2019,,Siegle2019
0.1767766952966368,optimal,VISl,RS,siegle_survey_2019,L6a,Siegle2019
0.0918877310927657,optimal,LGv,FS,siegle_survey_2019,,Siegle2019
0.0538412283466189,optimal,CA3,FS,siegle_survey_2019,,Siegle2019
0.0746361766253202,optimal,CA3,RS,siegle_survey_2019,,Siegle2019
0.0658746029509292,optimal,CA3,RS,siegle_survey_2019,,Siegle2019
0.0234016071624672,optimal,CA3,FS,siegle_survey_2019,,Siegle2019
0.2151032025682139,optimal,VISal,FS,siegle_survey_2019,L6a,Siegle2019
0.343024512719617,optimal,VISal,RS,siegle_survey_2019,L6a,Siegle2019
0.407184734762553,optimal,VISal,RS,siegle_survey_2019,L6a,Siegle2019
0.4983396478748744,optimal,VISal,RS,siegle_survey_2019,L5,Siegle2019
0.1516828263779309,optimal,VISal,RS,siegle_survey_2019,L4,Siegle2019
0.2472390561240765,optimal,VISal,RS,siegle_survey_2019,L4,Siegle2019
0.3469715474004127,optimal,LGv,FS,siegle_survey_2019,,Siegle2019
0.0231940000987178,optimal,DG,RS,siegle_survey_2019,,Siegle2019
0.0156548399018236,optimal,DG,RS,siegle_survey_2019,,Siegle2019
0.011635521110168,optimal,DG,RS,siegle_survey_2019,,Siegle2019
0.0549594141365705,optimal,DG,RS,siegle_survey_2019,,Siegle2019
0.0181570547981053,optimal,DG,RS,siegle_survey_2019,,Siegle2019
0.416012646976705,optimal,VISrl,RS,siegle_survey_2019,L6a,Siegle2019
0.3031443273177335,optimal,VISrl,RS,siegle_survey_2019,L5,Siegle2019
0.3415690087743646,optimal,VISrl,RS,siegle_survey_2019,L5,Siegle2019
0.2442752536188211,optimal,VISrl,RS,siegle_survey_2019,L4,Siegle2019
0.1812230898180166,optimal,VISrl,FS,siegle_survey_2019,L4,Siegle2019
0.1079559570624622,optimal,VISrl,RS,siegle_survey_2019,L4,Siegle2019
0.1524591802840765,optimal,VISrl,RS,siegle_survey_2019,L4,Siegle2019
0.5975749976760648,optimal,VISrl,RS,siegle_survey_2019,L4,Siegle2019
0.2557690648001114,optimal,VISrl,RS,siegle_survey_2019,L4,Siegle2019
0.1561737618886061,optimal,VISrl,RS,siegle_survey_2019,L3,Siegle2019
0.1180678235763393,optimal,VISam,RS,siegle_survey_2019,L6a,Siegle2019
0.601945437806795,optimal,VISam,RS,siegle_survey_2019,L6a,Siegle2019
0.0869309591846581,optimal,VISam,RS,siegle_survey_2019,L5,Siegle2019
0.2736978624436159,optimal,VISam,RS,siegle_survey_2019,L5,Siegle2019
0.0831070124009044,optimal,VISam,RS,siegle_survey_2019,L5,Siegle2019
0.1881712106462437,optimal,VISam,FS,siegle_survey_2019,L5,Siegle2019
0.2664801974558235,optimal,VISam,RS,siegle_survey_2019,L5,Siegle2019
0.1842252476514446,optimal,VISam,RS,siegle_survey_2019,L3,Siegle2019
0.3750448829198588,optimal,VISam,RS,siegle_survey_2019,L3,Siegle2019
0.944845062571609,optimal,VISam,RS,siegle_survey_2019,L6a,Siegle2019
0.0841655620009147,optimal,VISpm,RS,siegle_survey_2019,L5,Siegle2019
0.1652428152317591,optimal,VISpm,RS,siegle_survey_2019,L5,Siegle2019
0.18010529786955,optimal,VISpm,RS,siegle_survey_2019,L3,Siegle2019
0.3811812499312437,optimal,VISam,RS,siegle_survey_2019,L3,Siegle2019
0.0066238189509649,optimal,APN,FS,siegle_survey_2019,,Siegle2019
0.133616586337578,optimal,LP,RS,siegle_survey_2019,,Siegle2019
0.2258769757263128,optimal,LP,RS,siegle_survey_2019,,Siegle2019
0.0329389560815712,optimal,LP,RS,siegle_survey_2019,,Siegle2019
0.1288630047028333,optimal,LP,FS,siegle_survey_2019,,Siegle2019
0.1228070175438596,optimal,LP,FS,siegle_survey_2019,,Siegle2019
0.0909791086120904,optimal,LP,RS,siegle_survey_2019,,Siegle2019
0.0377001200097756,optimal,LP,FS,siegle_survey_2019,,Siegle2019
0.101015254455221,optimal,LP,FS,siegle_survey_2019,,Siegle2019
0.1274151747507245,optimal,LP,RS,siegle_survey_2019,,Siegle2019
0.09069055187016,optimal,NOT,FS,siegle_survey_2019,,Siegle2019
0.095138955250384,optimal,LP,FS,siegle_survey_2019,,Siegle2019
0.2773500981126146,optimal,DG,FS,siegle_survey_2019,,Siegle2019
0.0943708842311444,optimal,CA1,RS,siegle_survey_2019,,Siegle2019
0.2618450679975467,optimal,SUB,RS,siegle_survey_2019,,Siegle2019
0.0896228204031308,optimal,SUB,RS,siegle_survey_2019,,Siegle2019
0.0092575290179751,optimal,SUB,RS,siegle_survey_2019,,Siegle2019
0.01160000427972,optimal,SUB,RS,siegle_survey_2019,,Siegle2019
0.5008617782264619,optimal,VISmma,RS,siegle_survey_2019,L6a,Siegle2019
0.1241003050607621,optimal,VISmma,RS,siegle_survey_2019,L5,Siegle2019
0.6656893878612691,optimal,VISmma,RS,siegle_survey_2019,L5,Siegle2019
0.7841456522885839,optimal,VISp,RS,siegle_survey_2019,L6a,Siegle2019
0.6095386748368669,optimal,VISp,RS,siegle_survey_2019,L6a,Siegle2019
0.6767465508135121,optimal,VISp,RS,siegle_survey_2019,L6a,Siegle2019
0.7778551892487173,optimal,VISp,RS,siegle_survey_2019,L6a,Siegle2019
0.9402624420081002,optimal,VISp,RS,siegle_survey_2019,L6a,Siegle2019
0.4369237627696404,optimal,VISmma,RS,siegle_survey_2019,L5,Siegle2019
0.6007884366082042,optimal,VISmma,RS,siegle_survey_2019,L4,Siegle2019
0.0745063643815916,optimal,VISp,FS,siegle_survey_2019,L5,Siegle2019
0.2030785905006838,optimal,VISp,FS,siegle_survey_2019,L5,Siegle2019
0.1424342788382644,optimal,VISp,RS,siegle_survey_2019,L5,Siegle2019
0.0655743862525423,optimal,VISam,FS,siegle_survey_2019,L5,Siegle2019
0.1351725006732937,optimal,VISp,RS,siegle_survey_2019,L3,Siegle2019
0.0609574811367713,optimal,VISmma,RS,siegle_survey_2019,L3,Siegle2019
0.2032448650261505,optimal,VISam,RS,siegle_survey_2019,L5,Siegle2019
0.0412498292002795,optimal,VISam,RS,siegle_survey_2019,L5,Siegle2019
0.0526315789473684,optimal,VISp,RS,siegle_survey_2019,L3,Siegle2019
0.0054054054054053,optimal,VISam,RS,siegle_survey_2019,L5,Siegle2019
0.4193583229756772,optimal,VISp,RS,siegle_survey_2019,L3,Siegle2019
0.1313998894073973,optimal,VISam,RS,siegle_survey_2019,L4,Siegle2019
0.0996534283225138,optimal,VISam,FS,siegle_survey_2019,L4,Siegle2019
0.3939203993474842,optimal,VISam,RS,siegle_survey_2019,L4,Siegle2019
0.4925480182640653,optimal,VISam,RS,siegle_survey_2019,L4,Siegle2019
0.7061659579098976,optimal,VISam,RS,siegle_survey_2019,L3,Siegle2019
0.3330557290100723,optimal,VISam,RS,siegle_survey_2019,L3,Siegle2019
0.4895708408377259,optimal,VISam,FS,siegle_survey_2019,L3,Siegle2019
0.3295413813469983,optimal,VISam,RS,siegle_survey_2019,L3,Siegle2019
0.1503063538244475,optimal,VISam,RS,siegle_survey_2019,L3,Siegle2019
0.1900368504211782,optimal,VISam,RS,siegle_survey_2019,L3,Siegle2019
0.0279895671737323,optimal,CA3,RS,siegle_survey_2019,,Siegle2019
0.0364528094472218,optimal,ProS,FS,siegle_survey_2019,,Siegle2019
0.1987485259007336,optimal,VISp,RS,siegle_survey_2019,L6a,Siegle2019
0.137616460895572,optimal,LP,RS,siegle_survey_2019,,Siegle2019
0.1717669002566406,optimal,LP,RS,siegle_survey_2019,,Siegle2019
0.4972621424806152,optimal,VISp,RS,siegle_survey_2019,L5,Siegle2019
0.1125626797256159,optimal,VISl,RS,siegle_survey_2019,L4,Siegle2019
0.0940934124774209,optimal,VISp,FS,siegle_survey_2019,L4,Siegle2019
0.0172019733843382,optimal,VISp,FS,siegle_survey_2019,L4,Siegle2019
0.2746471663596604,optimal,VISp,RS,siegle_survey_2019,L4,Siegle2019
0.030195679881008,optimal,DG,RS,siegle_survey_2019,,Siegle2019
0.1811007489959082,optimal,DG,RS,siegle_survey_2019,,Siegle2019
0.0384615384615385,optimal,DG,RS,siegle_survey_2019,,Siegle2019
0.0906065395395861,optimal,DG,RS,siegle_survey_2019,,Siegle2019
0.087047541832739,optimal,DG,FS,siegle_survey_2019,,Siegle2019
0.0677596356818118,optimal,VISl,RS,siegle_survey_2019,L3,Siegle2019
0.4736842105263157,optimal,VISl,RS,siegle_survey_2019,L3,Siegle2019
0.4530555301146003,optimal,VISl,RS,siegle_survey_2019,L3,Siegle2019
0.5633628773088057,optimal,VISl,RS,siegle_survey_2019,L3,Siegle2019
0.1206670093888621,optimal,DG,RS,siegle_survey_2019,,Siegle2019
0.7693092581620721,optimal,VISl,RS,siegle_survey_2019,L3,Siegle2019
0.6014200819334752,optimal,VISp,RS,siegle_survey_2019,L3,Siegle2019
0.4837318883352507,optimal,VISp,RS,siegle_survey_2019,L3,Siegle2019
0.2413022997301931,optimal,VISp,RS,siegle_survey_2019,L3,Siegle2019
0.7568047449244034,optimal,VISp,RS,siegle_survey_2019,L3,Siegle2019
0.2805730549931622,optimal,VISl,RS,siegle_survey_2019,L5,Siegle2019
0.5839833442410926,optimal,VISp,RS,siegle_survey_2019,L2,Siegle2019
0.0491355491748396,optimal,ZI,FS,siegle_survey_2019,,Siegle2019
0.0418384887014668,optimal,IntG,FS,siegle_survey_2019,,Siegle2019
0.4997499743669874,optimal,VISp,RS,siegle_survey_2019,L3,Siegle2019
0.4356303991241902,optimal,VISp,RS,siegle_survey_2019,L3,Siegle2019
0.3283828296474138,optimal,CA1,RS,siegle_survey_2019,,Siegle2019
0.652905054944856,optimal,CA1,RS,siegle_survey_2019,,Siegle2019
0.1526404750673382,optimal,IntG,FS,siegle_survey_2019,,Siegle2019
0.4245251543173847,optimal,IntG,FS,siegle_survey_2019,,Siegle2019
0.083465079451934,optimal,IGL,FS,siegle_survey_2019,,Siegle2019
0.4125637585719258,optimal,VISam,RS,siegle_survey_2019,L6a,Siegle2019
0.0326462326873565,optimal,IGL,FS,siegle_survey_2019,,Siegle2019
0.1126185012742946,optimal,IGL,FS,siegle_survey_2019,,Siegle2019
0.2290432046929326,optimal,CA2,RS,siegle_survey_2019,,Siegle2019
0.8739899796738511,optimal,VISam,RS,siegle_survey_2019,L5,Siegle2019
0.2055328862080698,optimal,VISam,RS,siegle_survey_2019,L5,Siegle2019
0.0375496600440431,optimal,VISam,RS,siegle_survey_2019,L5,Siegle2019
0.0809884271743199,optimal,VISam,RS,siegle_survey_2019,L5,Siegle2019
0.4172805811271874,optimal,VISam,RS,siegle_survey_2019,L5,Siegle2019
0.065766705220582,optimal,VISam,RS,siegle_survey_2019,L5,Siegle2019
0.1252363908635931,optimal,VISam,RS,siegle_survey_2019,L5,Siegle2019
0.3186887195995491,optimal,VISam,RS,siegle_survey_2019,L5,Siegle2019
0.0735826790911018,optimal,VISam,RS,siegle_survey_2019,L4,Siegle2019
0.1210352950508657,optimal,VISam,RS,siegle_survey_2019,L4,Siegle2019
0.188263859882328,optimal,CA1,FS,siegle_survey_2019,,Siegle2019
0.0539807852545142,optimal,CA1,FS,siegle_survey_2019,,Siegle2019
0.4111780427168989,optimal,VISal,RS,siegle_survey_2019,L6a,Siegle2019
0.2546416221685501,optimal,VISam,RS,siegle_survey_2019,L5,Siegle2019
0.1489470500724541,optimal,VISl,RS,siegle_survey_2019,L6a,Siegle2019
0.1752773608578008,optimal,VISal,RS,siegle_survey_2019,L4,Siegle2019
0.4930142301360349,optimal,VISl,RS,siegle_survey_2019,L5,Siegle2019
0.1216691963816088,optimal,VISal,RS,siegle_survey_2019,L3,Siegle2019
0.3061224489795918,optimal,DG,RS,siegle_survey_2019,,Siegle2019
0.8110350040397626,optimal,DG,RS,siegle_survey_2019,,Siegle2019
0.1693299326026662,optimal,VISl,RS,siegle_survey_2019,L4,Siegle2019
0.0702502672883405,optimal,ProS,RS,siegle_survey_2019,,Siegle2019
0.0839227497523673,optimal,SUB,RS,siegle_survey_2019,,Siegle2019
0.1995740198264761,optimal,APN,FS,siegle_survey_2019,,Siegle2019
0.3476604213813261,optimal,SUB,FS,siegle_survey_2019,,Siegle2019
0.2736009461896542,optimal,VISl,RS,siegle_survey_2019,L4,Siegle2019
0.0382447017554014,optimal,SUB,RS,siegle_survey_2019,,Siegle2019
0.5555555555555556,optimal,VISl,RS,siegle_survey_2019,L3,Siegle2019
0.5525300559461584,optimal,LGd,FS,siegle_survey_2019,,Siegle2019
0.1993203429721575,optimal,LGd,FS,siegle_survey_2019,,Siegle2019
0.0495362794784586,optimal,SUB,RS,siegle_survey_2019,,Siegle2019
0.0138648388467949,optimal,DG,RS,siegle_survey_2019,,Siegle2019
0.3164445831599086,optimal,SUB,RS,siegle_survey_2019,,Siegle2019
0.2304886114323222,optimal,DG,RS,siegle_survey_2019,,Siegle2019
0.2513890304484286,optimal,VISp,RS,siegle_survey_2019,L6a,Siegle2019
0.0160468889112773,optimal,CA3,FS,siegle_survey_2019,,Siegle2019
0.9330463943339536,optimal,VISp,RS,siegle_survey_2019,L5,Siegle2019
0.2040948233693609,optimal,VISp,RS,siegle_survey_2019,L5,Siegle2019
0.1856226393642003,optimal,VISp,RS,siegle_survey_2019,L5,Siegle2019
0.1170136096558863,optimal,VISp,RS,siegle_survey_2019,L5,Siegle2019
0.1056912225839382,optimal,VISp,RS,siegle_survey_2019,L5,Siegle2019
0.1843039217656704,optimal,VISp,RS,siegle_survey_2019,L5,Siegle2019
0.0929063416943192,optimal,VISp,RS,siegle_survey_2019,L5,Siegle2019
0.1667888258107298,optimal,CA1,RS,siegle_survey_2019,,Siegle2019
0.1990827389604454,optimal,VISp,RS,siegle_survey_2019,L5,Siegle2019
0.0772760998418888,optimal,VISp,FS,siegle_survey_2019,L5,Siegle2019
0.2565858509980321,optimal,VISp,RS,siegle_survey_2019,L5,Siegle2019
0.1042371988860681,optimal,VISp,RS,siegle_survey_2019,L4,Siegle2019
0.5146641772239313,optimal,VISp,RS,siegle_survey_2019,L4,Siegle2019
0.0958303239004308,optimal,VISal,FS,siegle_survey_2019,L6a,Siegle2019
0.1345525991565425,optimal,VISp,RS,siegle_survey_2019,L4,Siegle2019
0.4922806462502672,optimal,VISal,RS,siegle_survey_2019,L6a,Siegle2019
0.3687817782917155,optimal,VISal,RS,siegle_survey_2019,L5,Siegle2019
0.8771929824561403,optimal,VISp,RS,siegle_survey_2019,L4,Siegle2019
0.4315193061895574,optimal,VISal,RS,siegle_survey_2019,L5,Siegle2019
0.6313453403451318,optimal,VISal,RS,siegle_survey_2019,L5,Siegle2019
0.3314895540288579,optimal,VISp,RS,siegle_survey_2019,L3,Siegle2019
